team_ix,matchup_id,player,player_id,n_games,n_points,n_qs,team_id
2,1,Jeff McNeil,33900,NA,2.5,NA,14
2,1,Jack Flaherty,33837,2,6.5,0,14
2,1,Michael King,40429,2,24,0,14
2,1,Trea Turner,33710,NA,21.5,NA,14
2,1,Robert Suarez,4148749,NA,18,0,14
2,1,Zach Neto,4666100,NA,19.5,NA,14
2,1,Willi Castro,34230,NA,0,NA,14
2,1,Cody Bellinger,33912,NA,32,NA,14
2,1,Pete Alonso,37498,NA,14.5,NA,14
2,1,Noah Cameron,4417208,1,13.5,0,14
2,1,Yainer Diaz,4781491,NA,17,NA,14
2,1,Lance McCullers Jr.,32764,1,3.5,0,14
3,1,Tatsuya Imai,5330833,1,-1,0,4
3,1,Paul Sewald,35009,NA,5,0,4
3,1,Brayan Rocchio,41217,NA,2.5,NA,4
3,1,Francisco Lindor,32129,NA,23.5,NA,4
3,1,Jordan Lawlar,4872649,NA,1,NA,4
3,1,Ramon Laureano,35142,NA,-0.5,NA,4
3,1,Nathan Eovaldi,31174,2,-1.5,0,4
3,1,Chase DeLauter,4619649,NA,38,NA,4
3,1,Matt Brash,4894467,NA,12,0,4
3,1,Luke Keaschall,4977664,NA,13.5,NA,4
3,1,Garrett Cleavinger,36429,NA,5,0,4
3,1,Sal Stewart,5080771,NA,35,NA,4
3,1,Nolan McLean,4433874,2,29.5,0,4
3,1,Jonathan India,41171,NA,8,NA,4
3,1,Connelly Early,4863321,1,7,0,4
3,1,Nolan Gorman,41174,NA,3.5,NA,4
3,1,William Contreras,39895,NA,33,NA,4
3,1,Ryan Weathers,41178,2,14.5,0,4
3,1,Kerry Carpenter,42714,NA,16,NA,4
3,1,Bryce Harper,30951,NA,18.5,NA,4
3,1,Cade Horton,4692526,2,22,1,4
3,1,Juan Soto,36969,NA,24.5,NA,4
3,1,Taylor Ward,34923,NA,24.5,NA,4
3,1,Max Fried,32685,3,70.5,3,4
3,1,Carson Benge,4925604,NA,10.5,NA,4
3,1,Michael Busch,42415,NA,17,NA,4
3,1,Yordan Alvarez,36018,NA,59.5,NA,4
3,1,Cam Smith,5080766,NA,6.5,NA,4
3,1,Jeremiah Estrada,41014,NA,11,0,4
3,1,Jeremy Pena,41273,NA,13,NA,4
3,1,Colt Keith,4683384,NA,13.5,NA,4
4,1,Adley Rutschman,42178,NA,17,NA,13
4,1,Pete Fairbanks,42180,1,-5.5,0,13
4,1,Yandy Diaz,33481,NA,42,NA,13
4,1,Vinnie Pasquantino,4109109,NA,15.5,NA,13
4,1,Gleyber Torres,33804,NA,21,NA,13
4,1,Jorge Polanco,32525,NA,3.5,NA,13
4,1,Justin Crawford,5080642,NA,1.5,NA,13
4,1,Alec Bohm,41169,NA,18,NA,13
4,1,David Peterson,40921,1,-2.5,0,13
4,1,Jacob deGrom,32796,1,8.5,0,13
4,1,Nolan Arenado,31261,NA,0,NA,13
4,1,Cole Ragans,41054,2,27.5,1,13
4,1,Brandon Nimmo,32159,NA,31.5,NA,13
4,1,Matt Vierling,41636,NA,0,NA,13
4,1,Chris Sale,30948,2,47,2,13
4,1,Will Warren,5132011,1,15,0,13
4,1,Ryan Helsley,39909,NA,10,0,13
4,1,Aaron Judge,33192,NA,30,NA,13
4,1,Eric Lauer,39915,1,-2.5,0,13
4,1,Alec Burleson,4345070,NA,22,NA,13
4,1,Aaron Nola,33709,2,35.5,1,13
4,1,Shane McClanahan,41199,1,10.5,0,13
4,1,Ryan O'Hearn,35183,NA,39.5,NA,13
4,1,Max Scherzer,28976,1,20.5,1,13
4,1,Freddie Freeman,30193,NA,30.5,NA,13
4,1,TJ Friedl,36020,NA,8.5,NA,13
4,1,Ezequiel Tovar,4905919,NA,19.5,NA,13
4,1,Xander Bogaerts,31606,NA,12.5,NA,13
4,1,Clay Holmes,32827,1,11.5,0,13
5,1,Ketel Marte,32512,NA,20,NA,9
5,1,Cade Cavalli,4308037,2,24,1,9
5,1,Bryan Reynolds,38980,NA,27,NA,9
5,1,Logan Gilbert,41221,2,15,0,9
5,1,Ramon Laureano,35142,NA,-0.5,NA,9
5,1,Will Vest,41606,NA,1,0,9
5,1,Jake Burger,39882,NA,24.5,NA,9
5,1,Daylen Lile,4917889,NA,22.5,NA,9
5,1,Liam Hicks,4725251,NA,15.5,NA,9
5,1,JJ Wetherholt,4941056,NA,25.5,NA,9
5,1,Erik Sabrowski,5194333,NA,6,0,9
5,1,Jonathan India,41171,NA,-0.5,NA,9
5,1,Maikel Garcia,4905884,NA,31.5,NA,9
5,1,Jo Adell,40854,NA,13,NA,9
5,1,Dominic Canzone,4345621,NA,-0.5,NA,9
5,1,Trevor Rogers,39640,2,41,2,9
5,1,David Bednar,38303,NA,16.5,0,9
5,1,Ivan Herrera,41889,NA,23,NA,9
5,1,Abner Uribe,4917865,NA,15.5,0,9
5,1,Garrett Mitchell,4313442,NA,-2,NA,9
5,1,Zach Eflin,32804,1,11,0,9
5,1,Bryan Woo,4629089,2,54.5,2,9
5,1,Jonathan Aranda,40810,NA,26.5,NA,9
5,1,Edward Cabrera,40944,2,44,1,9
5,1,Roman Anthony,5080767,NA,15,NA,9
5,1,Cam Smith,5080766,NA,1,NA,9
5,1,Jesus Luzardo,39667,2,35,1,9
5,1,Bo Bichette,38904,NA,14,NA,9
5,1,Carter Jensen,4917812,NA,5.5,NA,9
6,1,Matt Chapman,33857,NA,18.5,NA,2
6,1,Braxton Ashcraft,41282,2,41,2,2
6,1,Daulton Varsho,40963,NA,10,NA,2
6,1,Josh Bell,32517,NA,13.5,NA,2
6,1,Ranger Suarez,39817,2,-0.5,0,2
6,1,Brandon Woodruff,37515,1,13,0,2
6,1,Luis Garcia Jr.,40459,NA,25.5,NA,2
6,1,George Springer,32078,NA,17.5,NA,2
6,1,Kyle Tucker,34967,NA,30.5,NA,2
6,1,Jose Caballero,42135,NA,2,NA,2
6,1,Andrew Vaughn,42394,NA,2,NA,2
6,1,Jordan Romano,36380,NA,17.5,0,2
6,1,Ryan McMahon,33247,NA,4,NA,2
6,1,Matthew Boyd,34401,2,22.5,0,2
6,1,Kazuma Okamoto,5134636,NA,16.5,NA,2
6,1,Corbin Carroll,42404,NA,40,NA,2
6,1,Will Smith,38309,NA,21.5,NA,2
6,1,Tyler Glasnow,33190,2,43.5,2,2
6,1,Nick Kurtz,4966637,NA,12,NA,2
6,1,Dustin May,40937,1,-7,0,2
6,1,Kodai Senga,4142421,2,36.5,1,2
6,1,Ben Brown,41516,NA,-3,0,2
6,1,Brendan Donovan,41773,NA,25,NA,2
6,1,Jorge Soler,32558,NA,9,NA,2
6,1,Kyle Isbel,41263,NA,0.5,NA,2
6,1,Jeff Hoffman,33841,NA,16.5,0,2
6,1,Corey Seager,32691,NA,28,NA,2
6,1,Mike Trout,30836,NA,31.5,NA,2
6,1,Cody Ponce,34999,1,5,0,2
6,1,Camilo Doval,41337,NA,8,0,2
6,1,Landen Roupp,4345404,1,3.5,0,2
6,1,Kenley Jansen,29630,NA,7.5,0,2
7,NA,NA,NA,NA,NA,NA,14
8,NA,NA,NA,NA,NA,NA,11
9,NA,NA,NA,NA,NA,NA,6
10,NA,NA,NA,NA,NA,NA,12
11,NA,NA,NA,NA,NA,NA,1
12,NA,NA,NA,NA,NA,NA,8
13,NA,NA,NA,NA,NA,NA,7
14,NA,NA,NA,NA,NA,NA,13
15,NA,NA,NA,NA,NA,NA,9
16,NA,NA,NA,NA,NA,NA,2
17,NA,NA,NA,NA,NA,NA,5
18,NA,NA,NA,NA,NA,NA,8
19,NA,NA,NA,NA,NA,NA,13
20,NA,NA,NA,NA,NA,NA,4
21,NA,NA,NA,NA,NA,NA,14
22,NA,NA,NA,NA,NA,NA,11
23,NA,NA,NA,NA,NA,NA,6
24,NA,NA,NA,NA,NA,NA,12
25,NA,NA,NA,NA,NA,NA,7
26,NA,NA,NA,NA,NA,NA,2
27,NA,NA,NA,NA,NA,NA,5
28,NA,NA,NA,NA,NA,NA,8
29,NA,NA,NA,NA,NA,NA,1
30,NA,NA,NA,NA,NA,NA,12
31,NA,NA,NA,NA,NA,NA,2
32,NA,NA,NA,NA,NA,NA,9
33,NA,NA,NA,NA,NA,NA,13
34,NA,NA,NA,NA,NA,NA,4
35,NA,NA,NA,NA,NA,NA,14
36,NA,NA,NA,NA,NA,NA,11
37,NA,NA,NA,NA,NA,NA,7
38,NA,NA,NA,NA,NA,NA,8
39,NA,NA,NA,NA,NA,NA,1
40,NA,NA,NA,NA,NA,NA,12
41,NA,NA,NA,NA,NA,NA,6
42,NA,NA,NA,NA,NA,NA,11
43,NA,NA,NA,NA,NA,NA,8
44,NA,NA,NA,NA,NA,NA,5
45,NA,NA,NA,NA,NA,NA,2
46,NA,NA,NA,NA,NA,NA,9
47,NA,NA,NA,NA,NA,NA,13
48,NA,NA,NA,NA,NA,NA,4
49,NA,NA,NA,NA,NA,NA,7
50,NA,NA,NA,NA,NA,NA,12
51,NA,NA,NA,NA,NA,NA,6
52,NA,NA,NA,NA,NA,NA,11
53,NA,NA,NA,NA,NA,NA,14
54,NA,NA,NA,NA,NA,NA,4
55,NA,NA,NA,NA,NA,NA,12
56,NA,NA,NA,NA,NA,NA,1
57,NA,NA,NA,NA,NA,NA,8
58,NA,NA,NA,NA,NA,NA,5
59,NA,NA,NA,NA,NA,NA,2
60,NA,NA,NA,NA,NA,NA,9
61,NA,NA,NA,NA,NA,NA,7
62,NA,NA,NA,NA,NA,NA,11
63,NA,NA,NA,NA,NA,NA,14
64,NA,NA,NA,NA,NA,NA,4
65,NA,NA,NA,NA,NA,NA,13
66,NA,NA,NA,NA,NA,NA,9
67,NA,NA,NA,NA,NA,NA,11
68,NA,NA,NA,NA,NA,NA,6
69,NA,NA,NA,NA,NA,NA,12
70,NA,NA,NA,NA,NA,NA,1
71,NA,NA,NA,NA,NA,NA,8
72,NA,NA,NA,NA,NA,NA,5
73,NA,NA,NA,NA,NA,NA,7
74,NA,NA,NA,NA,NA,NA,4
75,NA,NA,NA,NA,NA,NA,13
76,NA,NA,NA,NA,NA,NA,9
77,NA,NA,NA,NA,NA,NA,2
78,NA,NA,NA,NA,NA,NA,5
79,NA,NA,NA,NA,NA,NA,4
80,NA,NA,NA,NA,NA,NA,14
81,NA,NA,NA,NA,NA,NA,11
82,NA,NA,NA,NA,NA,NA,6
83,NA,NA,NA,NA,NA,NA,12
84,NA,NA,NA,NA,NA,NA,1
85,NA,NA,NA,NA,NA,NA,7
86,NA,NA,NA,NA,NA,NA,9
87,NA,NA,NA,NA,NA,NA,2
88,NA,NA,NA,NA,NA,NA,5
89,NA,NA,NA,NA,NA,NA,8
90,NA,NA,NA,NA,NA,NA,1
91,NA,NA,NA,NA,NA,NA,9
92,NA,NA,NA,NA,NA,NA,13
93,NA,NA,NA,NA,NA,NA,4
94,NA,NA,NA,NA,NA,NA,14
95,NA,NA,NA,NA,NA,NA,11
96,NA,NA,NA,NA,NA,NA,6
97,NA,NA,NA,NA,NA,NA,7
98,NA,NA,NA,NA,NA,NA,5
99,NA,NA,NA,NA,NA,NA,8
100,NA,NA,NA,NA,NA,NA,1
101,NA,NA,NA,NA,NA,NA,12
102,NA,NA,NA,NA,NA,NA,6
103,NA,NA,NA,NA,NA,NA,5
104,NA,NA,NA,NA,NA,NA,2
105,NA,NA,NA,NA,NA,NA,9
106,NA,NA,NA,NA,NA,NA,13
107,NA,NA,NA,NA,NA,NA,4
108,NA,NA,NA,NA,NA,NA,14
109,NA,NA,NA,NA,NA,NA,7
110,NA,NA,NA,NA,NA,NA,1
111,NA,NA,NA,NA,NA,NA,12
112,NA,NA,NA,NA,NA,NA,6
113,NA,NA,NA,NA,NA,NA,11
114,NA,NA,NA,NA,NA,NA,14
